filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/GiantPiano-MIDIs/Nin, Joaquín, Mensaje a Claudio Debussy, H6v99V-oFUw.mid",0,0,FALSE,TRUE,12,384,[93],[52],[2.2063038720275787],[2.3869530729249693]
"Eval-subsets/GiantPiano-MIDIs/Nizhankovsky, Nestor, Kolomyjka in F-sharp minor, KCEygcdIA5g.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.2067893975232247],[2.457640282756372]
"Eval-subsets/GiantPiano-MIDIs/Nizhankovsky, Nestor, Piano Piece in C minor, KCEygcdIA5g.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.2067893975232247],[2.457640282756372]
"Eval-subsets/GiantPiano-MIDIs/Nizhankovsky, Nestor, Waltz in C-sharp minor, KCEygcdIA5g.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.2067893975232247],[2.457640282756372]
"Eval-subsets/GiantPiano-MIDIs/Noack, Kurt, Heinzelmännchens Wachtparade, Op.5, 3Gx7HMI_rok.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.2326141700836137],[2.4870173174898933]
"Eval-subsets/GiantPiano-MIDIs/Nobles, Jordan, 3 Morceaux en Forme de Satie, O00Zy0CGDjI.mid",0,0,FALSE,TRUE,12,384,[72],[49],[2.263396128339718],[2.3641410809695103]
"Eval-subsets/GiantPiano-MIDIs/Nobles, Jordan, Möbius, 9TOqvToSWKo.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.1720340428104974],[2.3600243083628003]
"Eval-subsets/GiantPiano-MIDIs/Nobles, Jordan, Perpetuum Mobile, 1n_lQuSWljA.mid",0,0,FALSE,TRUE,12,384,[53],[52],[2.2363774326189243],[2.468531055328885]
"Eval-subsets/GiantPiano-MIDIs/Nobles, Jordan, Stones Under Water, thxKMfOmAsM.mid",0,0,FALSE,TRUE,12,384,[76],[48],[2.095729419874226],[2.376244499270502]
"Eval-subsets/GiantPiano-MIDIs/Nobutoki, Kiyoshi, 6 Charakteristische Tänze, Dg90-xhLZT0.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.205202425894621],[2.5484320663811624]
"Eval-subsets/GiantPiano-MIDIs/Noetel, Konrad Friedrich, Piano Sonata, Ftj465Qlwpc.mid",0,0,FALSE,TRUE,12,384,[100],[52],[2.1823970087413143],[2.4493116566088577]
"Eval-subsets/GiantPiano-MIDIs/Nölck, August, 6 Klavierstücke, Op.38, VaiyhI6KvWw.mid",0,0,FALSE,TRUE,12,384,[73],[50],[2.163142203422945],[2.3560937592643727]
"Eval-subsets/GiantPiano-MIDIs/Nolda, Andreas, Der Mond ist aufgegangen, zr-UN7Jx5FE.mid",0,0,FALSE,TRUE,12,384,[71],[47],[2.1751125560379774],[2.523509220330473]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Berceuse, Op.41, cHinfM6MiUc.mid",0,0,FALSE,TRUE,12,384,[71],[47],[2.1990429874709916],[2.3814934146206115]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Chanson bretonne, Op.57, SqVttQZeorQ.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.2201985427440505],[2.812949599741289]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Elegy, Op.88, ry1XZjFXJXw.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.194983060391874],[2.431438727782654]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, L'heure du couvre-feu, Op.56, v3z62tUYaJc.mid",0,0,FALSE,TRUE,12,384,[86],[50],[2.221846259945899],[2.6991329329816476]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Les Noces de Polichinelle, Op.75, GrQJKfmRPBU.mid",0,0,FALSE,TRUE,12,384,[65],[52],[2.2257502541285783],[2.3363198212754206]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Les talons rouges, Op.63, iGvlyE7FxBY.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.241242738349617],[2.4326103445959966]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Marche des Houris, Op.66, SWpao854j50.mid",0,0,FALSE,TRUE,12,384,[81],[51],[2.1915256786027832],[2.4481008941149076]
"Eval-subsets/GiantPiano-MIDIs/Nollet, Eugène, Rigodon, Op.51, Srz78h5P05g.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.172799904237764],[2.396570503416531]
"Eval-subsets/GiantPiano-MIDIs/Nordraak, Rikard, Troubadour-Vals, 2RkUwZvmd0o.mid",0,0,FALSE,TRUE,12,384,[75],[46],[2.230981480750683],[2.3219453676670976]
"Eval-subsets/GiantPiano-MIDIs/Norman, Ludvig, Valse noble, mWSyZWyMdzo.mid",0,0,FALSE,TRUE,12,384,[90],[50],[2.1949896136577913],[2.3675823721481692]
"Eval-subsets/GiantPiano-MIDIs/Normand, Marc Roger, Menuet de Couperin, M51, urHVT08tPSc.mid",0,0,FALSE,TRUE,12,384,[64],[48],[2.183654356767554],[2.411770346376831]
"Eval-subsets/GiantPiano-MIDIs/Normand, Marc Roger, Menuet en Rondeau, M19, aM9nRSw8tdQ.mid",0,0,FALSE,TRUE,12,384,[61],[52],[2.2158775648307785],[2.5503353055741806]
"Eval-subsets/GiantPiano-MIDIs/Normand, Marc Roger, Sarabande de Couperin, M49, kFe42FET4OY.mid",0,0,FALSE,TRUE,12,384,[69],[48],[2.164957649608097],[2.5336499520472926]
"Eval-subsets/GiantPiano-MIDIs/Norris, Albert Locke, Minuet, Op.32, J0mgaU8ua-o.mid",0,0,FALSE,TRUE,12,384,[70],[51],[2.2248366066031715],[2.517424817675639]
"Eval-subsets/GiantPiano-MIDIs/Noskowski, Zygmunt, 3 Diversités, Op.41, IJKg-7SLHHI.mid",0,0,FALSE,TRUE,12,384,[86],[49],[2.188252452717995],[2.3885392436625823]
"Eval-subsets/GiantPiano-MIDIs/Noskowski, Zygmunt, 6 Images, Op.27, zmzQ-V_gh3U.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.1777394596045605],[2.374751274897595]
"Eval-subsets/GiantPiano-MIDIs/Noskowski, Zygmunt, Impressions, Op.29, _oGdlB2TLQE.mid",0,0,FALSE,TRUE,12,384,[93],[52],[2.2305604699473807],[2.419045465572899]
"Eval-subsets/GiantPiano-MIDIs/Noskowski, Zygmunt, Les sentiments, Op.14, D6SM-k6Yv8Q.mid",0,0,FALSE,TRUE,12,384,[72],[51],[2.2691435623074043],[2.4863478659920863]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, 2 Valašské tance, Op.34, BtSe66VZ5LE.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.220175957146177],[2.4382961925156676]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Bagatelles, Op.5, lD8KOiuEa64.mid",0,0,FALSE,TRUE,12,384,[67],[50],[2.158770780523731],[2.375464335675118]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Barcarollen, Op.10, UubeYRbGYH8.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.1449645981057164],[2.3922781581594834]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Eklogen, Op.11, 1hIhFMiBp4I.mid",0,0,FALSE,TRUE,12,384,[76],[51],[2.2406910405262095],[2.4120568324466762]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Memories, Op.6, N-iPn0um5GQ.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.2119862955971072],[2.371572162773419]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Můj máj, Op.20, cJUfpvyZ5y0.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.1972467047025246],[2.431020323487807]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Pan, Op.43, r10EsmBrwoE.mid",0,0,FALSE,TRUE,12,384,[99],[52],[2.2390290758150297],[2.4085163577401296]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Sonata eroica, Op.24, DxF9YHdv6Wg.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.2252487089869857],[2.460390327068854]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Songs of a Winter's Night, Op.30, f1dd2OT1GyI.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.213086977135824],[2.3680256506153543]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Variations on a Theme by Schumann, Op.4, 7WhgHRN8vDM.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.214015022872286],[2.4592152970490804]
"Eval-subsets/GiantPiano-MIDIs/Novák, Vítězslav, Youth Suite, Op.55, ACisSmU4XuI.mid",0,0,FALSE,TRUE,12,384,[70],[49],[2.055127507453151],[2.3600730261370573]
"Eval-subsets/GiantPiano-MIDIs/Novegno, Roberto, Variations on a Theme by Schumann, tbp 114, 2FcD1vi7mbk.mid",0,0,FALSE,TRUE,12,384,[98],[52],[2.2243762816268484],[2.4400309689750306]
"Eval-subsets/GiantPiano-MIDIs/Nowakowski, Józef, Chant sans paroles, Op.65, a8PUvLtM-Fc.mid",0,0,FALSE,TRUE,12,384,[67],[51],[2.2585085737094035],[2.3243622744071604]
"Eval-subsets/GiantPiano-MIDIs/Nowakowski, Józef, Fantaisie sur l'opéra 'Halka', Op.51, p2xfAYtQMUw.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.251355167757084],[2.4687693734363902]
"Eval-subsets/GiantPiano-MIDIs/Nowakowski, Józef, Grande Valse brillante No.2, Op.27, QaJGptSKFjc.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.195953730493798],[2.400438760126348]
"Eval-subsets/GiantPiano-MIDIs/Nowakowski, Józef, Rondeau, Op.3, 3fYr-0wgJ-Y.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.281470363862865],[2.6142491351774826]
"Eval-subsets/GiantPiano-MIDIs/Nowakowski, Józef, Variations brillantes, Op.12, 5rYLk1jmTO4.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.165579925217927],[2.41122987983914]
"Eval-subsets/GiantPiano-MIDIs/Nuyens, Henri, Galop di bravura, l1tWb_75_7k.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.23037082532341],[2.474904384613539]
"Eval-subsets/GiantPiano-MIDIs/Nuyens, Henri, Valse de salon No.1, lq4iBO3H16Y.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.234292772620197],[2.480812997037786]
"Eval-subsets/GiantPiano-MIDIs/Nuyens, Henri, Valse-caprice, F5S4H4VtaQs.mid",0,0,FALSE,TRUE,12,384,[67],[51],[2.2092532067634414],[2.4259897880137617]
"Eval-subsets/GiantPiano-MIDIs/Nye, E. K., Awful Cute Schottische, sWTQWiA7MUs.mid",0,0,FALSE,TRUE,12,384,[42],[42],[2.3408518836915695],[2.75331402476762]
"Eval-subsets/GiantPiano-MIDIs/O'Brien, Steven, Fantasia No.1 in C minor, edfG56PXmQw.mid",0,0,FALSE,TRUE,12,384,[73],[50],[2.1055301937372715],[2.3307462333193074]
"Eval-subsets/GiantPiano-MIDIs/O'Brien, Steven, Piano Sonata No.1 in F minor, Op.1a, z1gmM9ae3fc.mid",0,0,FALSE,TRUE,12,384,[78],[50],[2.2675992394862514],[2.7349450443309884]
"Eval-subsets/GiantPiano-MIDIs/O'Kelly, Joseph, Bertha, u5mkmW2rBPE.mid",0,0,FALSE,TRUE,12,384,[78],[51],[2.031874770692109],[2.319521102527433]
"Eval-subsets/GiantPiano-MIDIs/O'Kelly, Joseph, En 1795, Op.52, 8nLVOXFWCEA.mid",0,0,FALSE,TRUE,12,384,[80],[50],[2.122070545033661],[2.458763773349309]
"Eval-subsets/GiantPiano-MIDIs/O'Kelly, Joseph, Gavotte, Op.59, -RdTqBOqTDY.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.2149836248881165],[2.46133668021066]
"Eval-subsets/GiantPiano-MIDIs/O'Kelly, Joseph, Rêves du soir!, Op.54, u5mkmW2rBPE.mid",0,0,FALSE,TRUE,12,384,[78],[51],[2.031874770692109],[2.319521102527433]
"Eval-subsets/GiantPiano-MIDIs/O'Kelly, Joseph, Vieille chanson du jeune temps, o2UB3emjR6M.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.241695368267975],[2.7170783416039535]
"Eval-subsets/GiantPiano-MIDIs/O'Neill, Norman, Carillon, w9zsvVUkBkM.mid",0,0,FALSE,TRUE,12,384,[91],[51],[2.180404497582998],[2.431036038686811]
"Eval-subsets/GiantPiano-MIDIs/Oberthür, Charles, 24 Preludes, YbQ6yswQ4YQ.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.171791197882948],[2.5859856016503953]
"Eval-subsets/GiantPiano-MIDIs/Oberthür, Charles, Elegy, Op.38, qITmGHEhOKY.mid",0,0,FALSE,TRUE,12,384,[73],[49],[2.125727353546007],[2.3207984128976626]
"Eval-subsets/GiantPiano-MIDIs/Oberthür, Charles, Fantasie über Hänsel und Gretel von E. Humperdinck, 0SItMMaOFuw.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.154090128881812],[2.441549784094103]
"Eval-subsets/GiantPiano-MIDIs/Oberthür, Charles, The Harp that once through Tara's Halls, Op.187, XSGmZoPBPSI.mid",0,0,FALSE,TRUE,12,384,[78],[47],[2.302791753522133],[2.357935190722242]
"Eval-subsets/GiantPiano-MIDIs/Oborski, Florian, Polonaise No.1, JdhpbngcSkE.mid",0,0,FALSE,TRUE,12,384,[102],[52],[2.244217486973109],[2.3783839825067004]
"Eval-subsets/GiantPiano-MIDIs/Obukhov, Nikolay, Aimons-Nous les uns les Autres, M70_8N_EO9Q.mid",0,0,FALSE,TRUE,12,384,[60],[45],[2.2647055423379134],[2.392523909378422]
"Eval-subsets/GiantPiano-MIDIs/Ockeghem, Johannes, Fors seulement contre ce qu'ay promys, d10Kwl3wM1w.mid",0,0,FALSE,TRUE,12,384,[54],[45],[2.2983486558698756],[2.2966618515052124]
"Eval-subsets/GiantPiano-MIDIs/Ocón, Eduardo, Recuerdos de Andalucía, eppUJ0LnNhw.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.186297708265285],[2.514865796704185]
"Eval-subsets/GiantPiano-MIDIs/Oechsner, Andreas Johann Lorenz, 6 Valses expressives, Op.6, ErYQw7Q_78I.mid",0,0,FALSE,TRUE,12,384,[74],[49],[2.2634125314747795],[2.484402866881714]
"Eval-subsets/GiantPiano-MIDIs/Oehler, Fred O., Echoes from Switzerland, lm-npsfqMBA.mid",0,0,FALSE,TRUE,12,384,[45],[45],[2.2155937760987197],[2.7453704219973645]
"Eval-subsets/GiantPiano-MIDIs/Oehler, Fred O., Otto's Wedding Waltz, nfOllhf07LM.mid",0,0,FALSE,TRUE,12,384,[59],[37],[2.198889403205472],[2.6474911315719365]
"Eval-subsets/GiantPiano-MIDIs/Oehler, Fred O., Sleigh Bell Schottische, oT-PwW3o4og.mid",0,0,FALSE,TRUE,12,384,[49],[28],[2.2834393427882054],[2.7916452063611983]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Max, Abends am See, Op.91, AX8ALvJ-Lq4.mid",0,0,FALSE,TRUE,12,384,[78],[51],[2.163316664417723],[2.401600967392822]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Max, Meditation in B-flat major, 19lZD1v60oQ.mid",0,0,FALSE,TRUE,12,384,[49],[39],[2.2636979371523127],[2.4680577712925365]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Alpenglöckchen, Op.175, TUXDkKzCfwg.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.1594406159136894],[2.4411426353199195]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Alpenglühen, Op.193, 5y2cu7S0S3Y.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.2127471649674466],[2.4505927698127414]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Der Jungfrau Gebet am Verlobungstage, Op.209, GiVowbje5yk.mid",0,0,FALSE,TRUE,12,384,[73],[51],[2.2361484328601673],[2.308512753874323]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Don Juan-Fantasie, Op.42, DetaUslkT6k.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.226799062049691],[2.4278379281740694]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Fantaisie élégante sur 'Mignon', Op.400, CarLhdoID4k.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.3060673555884432],[2.7578150041552654]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Goldperlen, Op.94, B0bZhzicgKI.mid",0,0,FALSE,TRUE,12,384,[41],[29],[2.004055378005208],[2.621029559936227]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Gondellied, Op.56, HRGDFRk9u-o.mid",0,0,FALSE,TRUE,12,384,[63],[49],[2.2118947909436937],[2.7485097527466014]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Illustrations, Op.99, OyK3QuDHO_c.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.2834097574357846],[2.738608973499093]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Kinderscenen, Op.202, dkUkyqAGwxQ.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.231878140347073],[2.3548381809737107]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Maiblümchen, Op.61, FeuvEBysk-k.mid",0,0,FALSE,TRUE,12,384,[52],[36],[2.1188342494767496],[2.544941939102162]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Morning Song, 8sWMBitkpD0.mid",0,0,FALSE,TRUE,12,384,[47],[39],[2.2037118924097743],[2.602637430291212]
"Eval-subsets/GiantPiano-MIDIs/Oesten, Theodore, Silberfischchen, Op.191, vKnC_ooAmKI.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.1848384635452143],[2.401708120242628]
"Eval-subsets/GiantPiano-MIDIs/Offenbach, Jacques, Décaméron dramatique, uFlEU5suiOs.mid",0,0,FALSE,TRUE,12,384,[74],[46],[2.22975459996955],[2.7611073490932028]
"Eval-subsets/GiantPiano-MIDIs/Offenbach, Jacques, Une demoiselle en loterie, tAuJ73-6x_c.mid",0,0,FALSE,TRUE,12,384,[56],[52],[2.3149694058992676],[2.5437958393269247]
"Eval-subsets/GiantPiano-MIDIs/Ogiński, Michał Kleofas, Polonaise Celebre, DAVamDjFDUE.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.186547100180852],[2.417672437539123]
"Eval-subsets/GiantPiano-MIDIs/Ogonbaev, Atai, Mash Botoi, VI8wRkwuBZA.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.2346401743562536],[2.4772446792764407]
"Eval-subsets/GiantPiano-MIDIs/Ohe, Adele aus der, 4 Piano Pieces, Op.9, HY692f12u7o.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.231073337735162],[2.411617826116322]
"Eval-subsets/GiantPiano-MIDIs/Ohe, Adele aus der, Concert Etude, Op.3, hinhdZ7nsNk.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.166482758426762],[2.3051434405102125]
"Eval-subsets/GiantPiano-MIDIs/Ohe, Adele aus der, Pastorale, Op.14 No.2, ILlD7jrhypY.mid",0,0,FALSE,TRUE,12,384,[79],[51],[2.1233282413045758],[2.3015336415660177]
"Eval-subsets/GiantPiano-MIDIs/Okonsar, Mehmet K., Temples of Kyoto, IzWfzKZaDDs.mid",0,0,FALSE,TRUE,12,384,[87],[51],[2.2468067607820252],[2.515403396892925]
"Eval-subsets/GiantPiano-MIDIs/Oldberg, Arne, Piano Sonata in B-flat minor, Op.28, QoVmoA0eHj8.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.1749922284133327],[2.4503653185801886]
"Eval-subsets/GiantPiano-MIDIs/Ollone, Max d', 6 Études de concert, DWUVkeNrnGo.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.2116499038133384],[2.37238191087286]
"Eval-subsets/GiantPiano-MIDIs/Olsen, Ole, 2 Songs, m4Vi-H12fwU.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.2248824088442234],[2.442209712855322]
"Eval-subsets/GiantPiano-MIDIs/Olsen, Ole, Valse intime, tZpw9sfmEYo.mid",0,0,FALSE,TRUE,12,384,[79],[50],[2.1749384416853332],[2.4212725212085644]
"Eval-subsets/GiantPiano-MIDIs/Olsen, Ole, Valse-Caprice, Op.52, tZpw9sfmEYo.mid",0,0,FALSE,TRUE,12,384,[79],[50],[2.1749384416853332],[2.4212725212085644]
"Eval-subsets/GiantPiano-MIDIs/Olsson, Otto, Variations sur un choral, 7hLdlhy8EgA.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.1658381007877843],[2.413882255605292]
"Eval-subsets/GiantPiano-MIDIs/Oma Rønnes, Kristian, Fantasia No.3 for Piano, uteoLpTU7ko.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.228432579899053],[2.485595834536868]
"Eval-subsets/GiantPiano-MIDIs/Onslow, George, Air écossais varié, Op.5, 67eHvwsiNrU.mid",0,0,FALSE,TRUE,12,384,[59],[52],[2.29750059020688],[2.7174639503177898]
"Eval-subsets/GiantPiano-MIDIs/Onslow, George, Toccata, Op.6, 4nK5JtJAX1I.mid",0,0,FALSE,TRUE,12,384,[63],[52],[2.230225332262003],[2.6564241328379294]
"Eval-subsets/GiantPiano-MIDIs/Onslow, George, Variations sur la romance 'Charmante Gabrielle', Op.12, AoNf1QDR5pw.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.2908382151197455],[2.526215014354948]
"Eval-subsets/GiantPiano-MIDIs/Orellana, Ignatius de, 24 Melodic Studies for Pianoforte, agv00B9HTrI.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.136418968841719],[2.3648133399348525]
"Eval-subsets/GiantPiano-MIDIs/Orem, Preston Ware, American Indian Rhapsody, Gxo-u44L6Lk.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.2043925711783423],[2.4141367156524414]
"Eval-subsets/GiantPiano-MIDIs/Oriwoh, Edewede, Hallelujah in C major, onvtYAY8owQ.mid",0,0,FALSE,TRUE,12,384,[53],[49],[2.321418661228332],[2.350512606780068]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, 4 Impromptus, SO 300a, Nqa3VzLoHes.mid",0,0,FALSE,TRUE,12,384,[101],[52],[2.2150550395216313],[2.335781445370257]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, 6 Water Colors, SO 67, 3GMOm_JfgM0.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.202836983539305],[2.497625258867358]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, 9 Miniatures, SO 72, XNcQ7XfPd_c.mid",0,0,FALSE,TRUE,12,384,[73],[51],[2.163727291915406],[2.5375614851725423]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, A Long Remembered Sorrow, SO 102a, KVVG9Vmesng.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.1257615190806676],[2.283994169691803]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, A Morning in the Woods, SO 106, P4nzBNnDXrU.mid",0,0,FALSE,TRUE,12,384,[80],[51],[2.2028035135502524],[2.3075045901447]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Cossack Impressions, SO 55, GlwSHjewkys.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.1256656485788046],[2.423665645783403]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Evening's Sorrow, SO 104b, cCyiDk8_TTs.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.190341626528964],[2.3932236724158282]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Impressions of Notre Dame, SO 56, zCnhFEi1HvY.mid",0,0,FALSE,TRUE,12,384,[109],[52],[2.2714966847065954],[2.5655505432373653]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, In the Country, SO 63, z3CcLXdNxOQ.mid",0,0,FALSE,TRUE,12,384,[93],[52],[2.2327122867732916],[2.386154215026307]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Memories from Childhood, SO 66, dkQDkInEp9E.mid",0,0,FALSE,TRUE,12,384,[22],[39],[2.4086739396644243],[2.5241065659252047]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Moment Musical (after Schubert), SO 71a, bLMOluaELPc.mid",0,0,FALSE,TRUE,12,384,[44],[52],[2.314277554469806],[2.7475401843098726]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Musings of a Piano, SO 65, 5MU2T2I1rOA.mid",0,0,FALSE,TRUE,12,384,[71],[51],[2.209976188785413],[2.374579976832257]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Nocturne No.2, SO 4, EHnE6a6Zt8w.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.2651291651379175],[2.4317503773673934]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Piano Sonata No.7, SO 363, jEhjDPfkcUQ.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.1890230263998656],[2.3637152776737893]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Poems of 1917, SO 61a, 1Dxe9D2mj8E.mid",0,0,FALSE,TRUE,12,384,[99],[52],[2.283409874138676],[2.3895163156977324]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Seeing Russia with Teacher, SO 552, Vuexgg1WOAw.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.2383734952508303],[2.496650863604285]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Suicide in an Airplane, SO 6, hby7Q0KFA2Q.mid",0,0,FALSE,TRUE,12,384,[87],[52],[2.2411463022614626],[2.4046489451096873]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, Tarantelle, SO 155, Irktq3Txvck.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.1711985560121443],[2.376771005279765]
"Eval-subsets/GiantPiano-MIDIs/Ornstein, Leo, To a Grecian Urn, SO 154, v8o78xdmEcw.mid",0,0,FALSE,TRUE,12,384,[72],[50],[2.185276307494449],[2.5246561583164047]
"Eval-subsets/GiantPiano-MIDIs/Orth, John, Gavotte in F-sharp minor, vZ9ukIqmMxE.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.1441635812484297],[2.451886377618128]
"Eval-subsets/GiantPiano-MIDIs/Osborne, George Alexander, La belle nuit, Op.75, EmAOWimEYCE.mid",0,0,FALSE,TRUE,12,384,[71],[50],[2.111998119561787],[2.393200817833661]
"Eval-subsets/GiantPiano-MIDIs/Oswald, Henrique, 3 Morceaux, Op.23, AEYQyqQ4dL0.mid",0,0,FALSE,TRUE,12,384,[82],[50],[2.1477194001569058],[2.4002790992866117]
"Eval-subsets/GiantPiano-MIDIs/Oswald, Henrique, 4 Feuilles d'Album, Op.20, D3mSUf3NGEo.mid",0,0,FALSE,TRUE,12,384,[62],[48],[2.1221512318319666],[2.304010519042191]
"Eval-subsets/GiantPiano-MIDIs/Oswald, Henrique, 6 Pagine d'album, Op.3, kXEsysljXiA.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.1448859241626432],[2.385103871882545]
"Eval-subsets/GiantPiano-MIDIs/Oswald, Henrique, Album, Op.33, Tz2FBvYcw24.mid",0,0,FALSE,TRUE,12,384,[60],[50],[2.225235321686594],[2.4298081493154267]
